chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
1950s+,"[{'@first': 'yes', 'date': '1954', 'aut': 'Maurer & Vogel', 'tit': 'Narcotics and Narcotic Addiction'}, {'date': '1969', 'aut': 'R.R. Lingeman', 'tit': 'Drugs from A to Z', 'edn': '1970'}, {'date': '1970', 'aut': 'G. Scott-Heron', 'tit': 'Vulture', 'edn': '1996', 'num': '88', '#text': 'John carried Red Birds, Yellow Jackets, Purple Hearts, and Blue Heavens in quantity'}, {'date': '1977', 'aut': 'L. Young', 'tit': 'Recreational Drugs', '#text': 'et al.'}]","barbiturates, esp. Seconal",compound,red birds,1954,,1977,et al.,red
1940s+,"[{'@first': 'yes', 'date': '1944', 'aut': 'T. Hartley', 'src': 'Simes', 'tit': 'DAUS', 'edn': '1993', 'num': '171/2', 'b': 'red bob', '#text': 'gloss. in  A bludger on a prostitute. Abbreviation for red shilling. Prostitutes are kind hearted to men just released from jail. And it is not unusual for them to be approached for assistance. It is only necessary to say that you are just out of boob & down to the bare bones of your a-se for a prostitute to let you live with her or if she has a bludger to put you onto another who hasn’t. The belongings of a ‘red bob’ are said to be ‘a towel & a toothbrush’'}, {'date': '1953', 'aut': 'K. Tennant', 'tit': 'Tell Morning This', 'edn': '1967', 'num': '395', '#text': 'You’ve only got to put it to a girl on the beat that you’re just out of stir and flat broke and she won’t see you left. If she’s slinging it to someone already, she’ll send you along to another girl who isn’t, and you’ll have a room a few quid and a hell of a lot of kindness. I’m no bludger, see? I’m no Red Bob, but I’ve no time for these loud-mouthed larrikins that despise a girl because she’s dumb enough to fall for them'}, {'date': '1967', 'tit': 'Kings Cross Whisper', 'num': '6/2', 'scaps': 'hoon', '#text': '‘Whisper All Aussie Dict.’ in  (Sydney) xxxv : A male living partly or fully on the earnings of prostitution. A taker of the red bob'}, {'date': '1990', 'aut': 'Tupper & Wortley', 'tit': 'Aus. Prison Sl. Gloss.', '#text': '[Internet] Red quid. To live off the proceeds of prostitution. As in ‘to cop the red quid’'}]","a pimp, thus the money he extorts",compound,red bob,1944,gloss. in  A bludger on a prostitute. Abbreviation for red shilling. Prostitutes are kind hearted to men just released from jail. And it is not unusual for them to be approached for assistance. It is only necessary to say that you are just out of boob & down to the bare bones of your a-se for a prostitute to let you live with her or if she has a bludger to put you onto another who hasn’t. The belongings of a ‘red bob’ are said to be ‘a towel & a toothbrush’,1990,[Internet] Red quid. To live off the proceeds of prostitution. As in ‘to cop the red quid’,red
1980s,"{'@first': 'yes', 'date': '1980', 'aut': 'E. Folb', 'tit': 'Runnin’ Down Some Lines', 'num': '168', 'i': ['red boots', 'red tennis shoes'], '#text': 'Identifications that ranged from the literal to the metaphoric – [...] ,'}",secobarbital (Seconal),compound,red boots,1980,"Identifications that ranged from the literal to the metaphoric – [...] ,",1980,"Identifications that ranged from the literal to the metaphoric – [...] ,",red
1990s+,"[{'@class': 'new18A', '@first': 'yes', 'date': '1998', 'tit': 'Google Groups: alt.folklore.urban', '#text': '19 Feb. [Internet] In the ruggeder NW the real men aren’t trusted with glasses in the back bars, so it’s: White can, Red can, Green can, Blue can'}, {'@class': 'new18A', 'date': '2003', 'tit': 'PPRuNe Forums', '#text': '4 Sept. [Internet] [I]f it starts to hurt knock back a few red cans until the pain dissappears but the number of red cans required to get rid of the pain would probably cost more than u earn so maybe give it a miss'}, {'@class': 'new18A', 'date': '2015', 'tit': 'Trip Advisor', '#text': '11 Jan. [Internet] I recommend after a few red cans taking a short walk up the water tower with absolutely stunning views of the town and a magical place to watch the sunset'}, {'@class': 'new18A', 'date': '2016', 'tit': 'BigFooty', '#text': '20 Feb. [Internet] Yeah imagine [...] sitting round on shift change sinkin a few red cans talking footy'}]",a can of Emu Export beer,compound,red can,1998,"19 Feb. [Internet] In the ruggeder NW the real men aren’t trusted with glasses in the back bars, so it’s: White can, Red can, Green can, Blue can",2016,20 Feb. [Internet] Yeah imagine [...] sitting round on shift change sinkin a few red cans talking footy,red
2000s+,"[{'@class': 'new18A', '@first': 'yes', 'date': '2004', 'aut': 'J. Lambert', 'tit': 'Macquarie Dict. Aus. Sl.', 'num': '166/1', 'b': 'red can', '#text': 'a can of Melbourne Bitter beer'}, {'@class': 'new18A', 'date': '2005', 'tit': 'Australianbeers.com', '#text': 'Apr. [Internet] In relation to can colours, I have only ever heard people refer to red cans and green cans, mainly because that’s all people drink and in the outback communities were the reference is most often used (particularly aboriginal communities) they only serve Melbourne Bitter and VB'}, {'@class': 'new18A', 'date': '2012', 'aut': 'A. Hughes', 'tit': 'Ringer’s Hands', 'num': '63', '#text': 'All the ringers and jackaroos were allowed one six-pack each, and they only had one choice [...] ‘green cans’ (Vic Bitter) or ‘red cans’ (Melbourne Bitter)'}, {'@class': 'new18A', 'date': '2017', 'tit': 'Beer Drinkers Guide in Aus.', '#text': '5 Dec. [Internet] When in NT, you can simply order a beer by the colour of the can: […] Red Can: Can of Melbourne Bitter'}]",a can of Melbourne Bitter beer,compound,red can,2004,a can of Melbourne Bitter beer,2017,"5 Dec. [Internet] When in NT, you can simply order a beer by the colour of the can: […] Red Can: Can of Melbourne Bitter",red
1920s,"[{'@first': 'yes', 'date': '1921', 'aut': 'P. & T. Casey', 'tit': 'Gay-cat', 'num': '192', '#text': 'Sure, a Wobbly, an I.W.W., a carrier o’ the red card that will yit be the flag o’ industrial freedom fur the world!'}, {'date': '1927', 'tit': 'DN', 'num': '460', 'i': 'Red card', '#text': '‘Jargon of the Und.’ in  V , An I.W.W. membership card'}]",a membership card of the Industrial Workers of the World,compound,red card,1921,"Sure, a Wobbly, an I.W.W., a carrier o’ the red card that will yit be the flag o’ industrial freedom fur the world!",1927,"‘Jargon of the Und.’ in  V , An I.W.W. membership card",red
1970s+,"{'@first': 'yes', 'date': '1972', 'aut': 'B. Rodgers', 'tit': 'Queens’ Vernacular', 'num': '170', 'b': ['red carpet', 'red carpet treatment'], '#text': 'tongue.  1. to lick out the ass'}",the tongue,compound,red carpet,1972,tongue.  1. to lick out the ass,1972,tongue.  1. to lick out the ass,red
20C+,"[{'@class': 'new', 'date': '1935', 'tit': 'Newcastle Morn. Herald', 'num': '16/5', '#text': '(NSW) 14 Dec. [headline] NEW BOOKS / ‘THE RED CENTRE’ / Life in Central Australia'}, {'date': '1941', 'aut': 'Baker', 'tit': 'Popular Dict. Aus. Sl.'}, {'@class': 'new', 'date': '1946', 'tit': 'Mercury', 'num': '8/4', '#text': '(Hobart, Tas.) 25 May The camels padded stolid- ly away from the last of civilisation into the brilliant barrenness of the ‘Red Centre,’ that land of russet sand and rock, with its scrub burn- ing under the pitiless sun'}, {'date': '1955', 'aut': 'N. Pulliam', 'tit': 'I Travelled a Lonely Land', 'edn': '1957', 'num': '238/1', 'scaps': 'red center or centre', '#text': '– the interior desert country of Australia'}]",the central areas of Australia,compound,red centre,1935,(NSW) 14 Dec. [headline] NEW BOOKS / ‘THE RED CENTRE’ / Life in Central Australia,1955,– the interior desert country of Australia,red
1960s+,"[{'@first': 'yes', 'date': '1969', 'aut': 'R.R. Lingeman', 'tit': 'Drugs from A to Z', 'edn': '1970'}, {'date': '1971', 'tit': 'Listener', 'num': '644', '#text': '‘The Narcotics Traffic in Hong Kong’ in  11 Nov. [They] are turning out the crude No 3 heroin (known as . . . Red Chicken) for local consumption'}, {'date': '2001', 'tit': 'ONDCP Street Terms', 'num': '18', '#text': 'Red chicken — Heroin'}]",Chinese heroin,compound,red chicken,1969,,2001,Red chicken — Heroin,red
1910s,"{'@class': 'edited', '@first': 'yes', 'date': '1913', 'tit': 'Day Book', 'num': '28/2', '#text': '(Chicago) 7 Nov. That wary, night-faring, blood-sucking, little animal [...] ‘bedug,’ ‘chinch,’ ‘mahogany flat,’ ‘red coat’ or ‘wall louse’'}",a bedbug,compound,redcoat,1913,"(Chicago) 7 Nov. That wary, night-faring, blood-sucking, little animal [...] ‘bedug,’ ‘chinch,’ ‘mahogany flat,’ ‘red coat’ or ‘wall louse’",1913,"(Chicago) 7 Nov. That wary, night-faring, blood-sucking, little animal [...] ‘bedug,’ ‘chinch,’ ‘mahogany flat,’ ‘red coat’ or ‘wall louse’",red
1920s+,"[{'@first': 'yes', 'date': '1926', 'aut': 'J. Black', 'tit': 'You Can’t Win', 'edn': '2000', 'num': '239', '#text': 'A ‘redcoat,’ as the Mounted Police are called, was killed by a drunken Indian'}, {'date': '1929', 'aut': 'L. Thomas', 'tit': 'Woodfill of the Regulars', 'num': '87', '#text': 'Two rookies have deserted [...] But they didn’t get far. The Redcoats of the Mounted picked ’em up at Forty Mile'}, {'date': '1978', 'tit': 'Maledicta', 'num': '168', 'b': 'Redcoat', '#text': 'II:1+2 (Summer/Winter) Originally this meant a British soldier or Hessian mercenary employed by British soldiers. By extension, it came to mean any soldier or police official in the former British empire, and still does'}]",a member of the Royal Canadian Mounted police,compound,redcoat,1926,"A ‘redcoat,’ as the Mounted Police are called, was killed by a drunken Indian",1978,"II:1+2 (Summer/Winter) Originally this meant a British soldier or Hessian mercenary employed by British soldiers. By extension, it came to mean any soldier or police official in the former British empire, and still does",red
late 19C,"[{'@first': 'yes', 'date': '1888', 'aut': 'R. Barnett', 'tit': 'Police Sergeant C 21', 'num': '252', '#text': 'He was drafted into the ‘red-collar’ men gang – a privileged one – and set to work on the farm'}, {'@class': 'new16', 'date': '1890', 'tit': 'Maidstone Jrnl', 'num': '7/1', '#text': '23 Sept. There are very few men at each prison who are called ‘Red-collar’ men'}, {'@class': 'new16', 'date': '1900', 'tit': 'Sheffield Wkly Teleg.', 'num': '14/1', '#text': '13 Oct. ‘Red-collar’ men, the best-behaved, most trusted convicts'}, {'@class': 'new16', 'date': '1913', 'tit': 'Sussex Agric. Exp.', 'num': '6/5', '#text': '28 Mar. A convict named Day, who as a red-collar man, was entitled to special privileges'}, {'date': '1937', 'aut': '‘Red Collar Man’', 'tit': '‘Chokey’', 'num': '49', '#text': 'My life in Parkhurst Prison was, however, very different from the existence led by the ordinary convict. I was employed as a red collar man, or to use a term imported from the U.S.A. and one which is never used in English jails, a ‘Trusty’'}, {'date': '1950', 'aut': 'P. Tempest', 'tit': 'Lag’s Lex.', 'num': '177', 'b': 'red collar', '#text': '. The forerunner of the redband'}]","of a prisoner, privileged",compound,red-collar,1888,He was drafted into the ‘red-collar’ men gang – a privileged one – and set to work on the farm,1950,. The forerunner of the redband,red
1920s–60s,"[{'@first': 'yes', 'date': '1922', 'aut': 'W.H. Wells', 'tit': 'DN', 'num': '181', 'i': ['Terms for Morphine', 'Red Cross', 'White Cross'], '#text': '‘Terms used in the Drugs Trade’ in  V  [...]  – As differentiated from , or cocaine, above'}, {'date': '1931', 'aut': 'Irwin', 'tit': 'Amer. Tramp and Und. Sl.', 'num': '156', 'scaps': 'Red Cross', '#text': '.–Morphine, possibly chosen as a name for this drug since most sufferers from railroad and street accidents are eased by its administration at the hands of the ambulance surgeon'}, {'date': '1949', 'aut': 'Monteleone', 'tit': 'Criminal Sl.', 'edn': 'rev. edn'}, {'date': '1953', 'aut': 'Anslinger & Tompkins', 'tit': 'Traffic In Narcotics', 'num': '314', '#text': 'Red Cross. Morphine'}, {'date': '1959', 'aut': 'J.E. Schmidt', 'tit': 'Narcotics Lingo and Lore', 'num': '157', 'i': 'Red Cross M', '#text': '– Morphine'}, {'date': '1962', 'aut': 'Ragen & Finston', 'tit': 'World’s Toughest Prison', 'num': '815', 'scaps': 'red cross', '#text': '– Morphine'}]",morphine,compound,red cross,1922,"‘Terms used in the Drugs Trade’ in  V  [...]  – As differentiated from , or cocaine, above",1962,– Morphine,red
1980s+,"{'@first': 'yes', 'date': '2001', 'tit': 'ONDCP Street Terms', 'num': '18', '#text': 'Red cross — Marijuana'}",marijuana,compound,red cross,2001,Red cross — Marijuana,2001,Red cross — Marijuana,red
,"[{'@first': 'yes', 'date': '1975', 'aut': 'J. Wambaugh', 'tit': 'Choirboys', 'edn': '1976', 'num': '142', '#text': 'We wake our prisoners up at five A.M. and serve them meals of red death'}, {'date': '1992', 'aut': 'Bentley & Corbett', 'tit': 'Prison Sl.', 'num': '67', 'b': 'Red Death', '#text': 'Barbeque beef or pork'}]",prison-cooked barbecue beef or pork,compound,red death,1975,We wake our prisoners up at five A.M. and serve them meals of red death,1992,Barbeque beef or pork,red
,"{'@first': 'yes', 'date': '1986', 'aut': 'J. Ellroy', 'tit': 'Silent Terror', 'edn': '1990', 'num': '67', '#text': 'The mess-hall slang for Salisbury steak, hot dogs and breakfast jelly was respectively, ‘Gainesburgers,’ ‘donkey dicks’ and ‘red death’'}",jam (jelly in the US),compound,red death,1986,"The mess-hall slang for Salisbury steak, hot dogs and breakfast jelly was respectively, ‘Gainesburgers,’ ‘donkey dicks’ and ‘red death’",1986,"The mess-hall slang for Salisbury steak, hot dogs and breakfast jelly was respectively, ‘Gainesburgers,’ ‘donkey dicks’ and ‘red death’",red
1950s+,"[{'@first': 'yes', 'date': '1959', 'aut': 'Spears', 'tit': 'Sl. and Jargon of Drugs and Drink', 'edn': '1986', '#text': 'cited in'}, {'date': '1966', 'aut': 'H.S. Thompson', 'tit': 'Hell’s Angels', 'edn': '1967', 'num': '223', '#text': 'The next step up the scale is Seconal (‘reds’ or ‘red devils’)'}, {'@class': 'N331', 'date': '1969', 'aut': '‘Iceberg Slim’', 'tit': 'Mama Black Widow', 'num': '14', '#text': 'Lucy dropped a red devil'}, {'@class': 'N331', 'date': '1969', 'aut': 'R.R. Lingeman', 'tit': 'Drugs from A to Z', 'edn': '1970', 'num': '219', 'b': 'red devils', 'scaps': 'seconal capsules', '#text': '[from the colour]'}, {'@class': 'N331', 'date': '1971', 'aut': 'E.E. Landy', 'tit': 'Underground Dict.', 'edn': '1972'}, {'date': '1973', 'aut': 'D. Goines', 'tit': 'Street Players', 'num': '74', '#text': 'I had dropped some red devils earlier tonight'}, {'date': '1980', 'aut': 'E. Folb', 'tit': 'Runnin’ Down Some Lines', 'num': '179', '#text': 'That’s why they called red devils – they make you mean like d’ devil. I use to drop pills. Cut ’em loose. Dey put you on some weird trips'}, {'@class': 'N331', 'date': '1990', 'con': 'early 1950s', 'aut': 'J. Ellroy', 'tit': 'L.A. Confidential', 'num': '178', '#text': 'Pills – bennies, goofballs, red devils, yellow jackets, blue heavens'}, {'date': '1997', 'aut': 'L. Pettiway', 'tit': 'Workin’ It', 'num': '183', '#text': 'Vanessa gave me my first pill. It was a red devil. That’s a sleeping pill'}, {'@class': 'N331', 'date': '2001', 'con': '1964–8', 'aut': 'J. Ellroy', 'tit': 'Cold Six Thousand', 'num': '90', '#text': 'Pills were cool: red devils/yellow jackets/high hoppers. Ditto liquid meth sans spike. Drink it — don’t shoot it'}, {'@class': 'N331', 'date': '2001', 'con': '1964–8', 'aut': 'J. Ellroy', 'tit': 'Cold Six Thousand', 'num': '91', '#text': 'Them guys push whites and RDs'}, {'date': '2002', 'aut': 'L. Pizzichini', 'tit': 'Dead Men’s Wages', 'edn': '2003', 'num': '222', '#text': 'Seconal were the Red Devils he rode till he made it over the Tuinal Rainbow'}]","any form of barbiturate available in a red capsule, e.g. Seconal",compound,red devil,1959,cited in,2002,Seconal were the Red Devils he rode till he made it over the Tuinal Rainbow,red
1980s+,"[{'@first': 'yes', 'date': '1978', 'aut': 'W. Diehl', 'tit': 'Sharky’s Machine', 'num': '230', '#text': 'It’s a red devil all right. Seventy percent speed, thirty percent nitroglycerine'}, {'date': '1990', 'aut': 'Tupper & Wortley', 'tit': 'Aus. Prison Sl. Gloss.', '#text': '[Internet] Red devils. Psychoactive pills, eg amphetamines'}]",amphetamines,compound,red devil,1978,"It’s a red devil all right. Seventy percent speed, thirty percent nitroglycerine",1990,"[Internet] Red devils. Psychoactive pills, eg amphetamines",red
1980s+,"{'@first': 'yes', 'date': '2001', 'tit': 'ONDCP Street Terms', 'num': '18', '#text': 'Red devil — Depressants; PCP'}",phencyclidine,compound,red devil,2001,Red devil — Depressants; PCP,2001,Red devil — Depressants; PCP,red
1950s+,"[{'@first': 'yes', 'date': '1955', 'aut': 'T. Southern', '#text': '[story title] Red-Dirt Marijuana'}, {'date': '1969', 'aut': 'R.R. Lingeman', 'tit': 'Drugs from A to Z', 'edn': '1970', 'num': '219', 'b': 'red dirt marijuana', 'scaps': 'marijuana', '#text': 'growing wild'}, {'date': '1971', 'aut': 'E.E. Landy', 'tit': 'Underground Dict.', 'edn': '1972', 'num': '160', '#text': 'red dirt mariuana [...] Marijuana that is growing wild and uncultivated'}, {'date': '2001', 'tit': 'ONDCP Street Terms', 'num': '18', '#text': 'Red dirt — Marijuana'}]",marijuana that is or has been growing in the wild,compound,red dirt,1955,[story title] Red-Dirt Marijuana,2001,Red dirt — Marijuana,red
mid–late 19C,"{'@first': 'yes', 'date': '1944', 'aut': 'R.F. Adams', 'tit': 'Western Words', 'edn': '1968', 'num': '246/1', '#text': 'red disturbance. A cowboy’s term for whiskey. Some of it [...] ‘would make a muley cow grow horns.’'}",whisky,compound,red disturbance,1944,red disturbance. A cowboy’s term for whiskey. Some of it [...] ‘would make a muley cow grow horns.’,1944,red disturbance. A cowboy’s term for whiskey. Some of it [...] ‘would make a muley cow grow horns.’,red
late 19C,"{'@first': 'yes', 'date': '1837', 'aut': 'D. Crockett', 'src': 'Meine', 'tit': 'Crockett Almanacks', 'edn': '1955', 'num': '92', '#text': 'in Said I, stranger you are a damn red eel'}",a general term of derision,compound,red eel,1837,"in Said I, stranger you are a damn red eel",1837,"in Said I, stranger you are a damn red eel",red
late 17C–early 19C,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Red fustian', '#text': 'Clarret or red Port-Wine'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue', 'num': 'n.p.', 'scaps': 'Red fustian', '#text': ', port wine'}, {'date': '1811', 'tit': 'Lex. Balatronicum', '#text': '[as cit. 1785]'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}, {'date': '1834', 'con': '1737–9', 'aut': 'W.H. Ainsworth', 'tit': 'Rookwood', 'edn': '1857', 'num': '48', '#text': 'Famous wine this [...] better than all your red fustian'}, {'date': '1859', 'aut': 'Matsell', 'tit': 'Vocabulum'}, {'@class': 'new', 'date': '1891', 'tit': 'Birmingham Dly Post', 'num': '8/5', '#text': '(ref. to 18C) 23 Dec. Red ‘tape’ was a Newgate phrase for Genever [...] and ‘red fustian’ meant claret'}]",port or claret,compound,red fustian,1698,Clarret or red Port-Wine,1891,(ref. to 18C) 23 Dec. Red ‘tape’ was a Newgate phrase for Genever [...] and ‘red fustian’ meant claret,red
late 19C,"{'@first': 'yes', 'date': '1890–1904', 'aut': 'Farmer & Henley', 'tit': 'Sl. and Its Analogues'}",porter,compound,red fustian,1890,,1890,,red
1940s,"{'@first': 'yes', 'date': '1947', 'aut': 'M.H. Boulware', 'tit': 'Jive and Sl.'}",blood,compound,red gravy,1947,,1947,,red
None,"{'@class': 'new', '@first': 'yes', 'date': '1993', 'aut': 'Doc Reese', 'src': 'Levet', 'tit': 'Talkin’ That Talk', 'edn': '2010', 'num': '199/2', 'i': 'sic', '#text': 'in Now you must know that in red heifer times a man by the name of Bud Russell operated the transfert [] wagon that collected the prisoners from all over the state'}",a whip made of red leather,compound,red heifer,1993,in Now you must know that in red heifer times a man by the name of Bud Russell operated the transfert [] wagon that collected the prisoners from all over the state,1993,in Now you must know that in red heifer times a man by the name of Bud Russell operated the transfert [] wagon that collected the prisoners from all over the state,red
1940s+,"{'@class': 'new18B', '@first': 'yes', 'date': '1948', 'tit': 'Word', 'num': '183', 'i': ['My red-headed aunt from Red Bank', 'aunt Emma from Reading', 'Grandma’s here from Red Creek'], '#text': '4 Some of these [phrases] combine with allusions to red: , ,'}",menstruation,compound,red-headed aunt (from Red Bank),1948,"4 Some of these [phrases] combine with allusions to red: , ,",1948,"4 Some of these [phrases] combine with allusions to red: , ,",red
mid-late 19C,"[{'@class': 'new18B', '@first': 'yes', 'date': '1847', 'tit': 'Belfast News-Letter', 'num': '4/1', '#text': '26 Oct. I must make bould to say that you fobbed many a fair pound of our money, before you ever laid your eye upon this ‘red herring’'}, {'date': '1853', 'aut': 'Dickens', 'tit': 'Household Words', 'num': '75/2', '#text': '‘Slang’ in  24 Sept. A soldier [is] a swaddy, a lobster, a red herring'}, {'@class': 'edited', '@first': 'yes', 'date': '1855', 'tit': 'Huddersfield Chron.', 'num': '3/1', '#text': '10 Mar. The common soldier is the red-herring, and the officer is the bloater'}, {'date': '1860', 'aut': 'Hotten', 'tit': 'Dict. of Modern Sl. etc.', 'edn': '2nd edn'}, {'date': '1873', 'tit': 'Sl. Dict.'}, {'date': '1885', 'tit': 'Bulletin', 'num': '11/2', '#text': '(Sydney) 11 Apr. The red herring that attunes the literature of the Cowra Free-Pass Press and the gridiron that controls the imperial destinies of the Border Post are agreed in their estimate of the amazing genius of a poem contributed by one ‘Alaster’ to the latter, and apologetically borrowed by the former'}]",a soldier,compound,red herring,1847,"26 Oct. I must make bould to say that you fobbed many a fair pound of our money, before you ever laid your eye upon this ‘red herring’",1885,"(Sydney) 11 Apr. The red herring that attunes the literature of the Cowra Free-Pass Press and the gridiron that controls the imperial destinies of the Border Post are agreed in their estimate of the amazing genius of a poem contributed by one ‘Alaster’ to the latter, and apologetically borrowed by the former",red
mid-19C,"[{'@first': 'yes', 'date': '1838', 'aut': 'T. Haliburton', 'tit': 'Clockmaker', 'num': '264', '#text': 'II There’s the hoosiers of Indiana, the suckers of Illinoy, the pukes of Missuri [...] the red horses of Kentucky'}, {'date': '1843', 'aut': 'T. Haliburton', 'tit': 'Sam Slick in England', 'num': '236', '#text': 'I Why, as I am a livin’ sinner that’s the Hoosier of Indiana, or [...] the Red Horse of Kentucky'}]",an inhabitant of Kentucky,compound,red horse,1838,"II There’s the hoosiers of Indiana, the suckers of Illinoy, the pukes of Missuri [...] the red horses of Kentucky",1843,"I Why, as I am a livin’ sinner that’s the Hoosier of Indiana, or [...] the Red Horse of Kentucky",red
1900s,"{'@first': 'yes', 'date': '1906', 'aut': 'C. M’Govern', 'tit': 'Sarjint Larry an’ Frinds', 'num': '39', '#text': 'It was only by de gratest piece of luck [...] that I escaped de ‘red-house’ entoirely'}",a psychiatric institution,compound,red house,1906,It was only by de gratest piece of luck [...] that I escaped de ‘red-house’ entoirely,1906,It was only by de gratest piece of luck [...] that I escaped de ‘red-house’ entoirely,red
1960s–70s,"[{'@first': 'yes', 'date': '1958', 'aut': 'W. Motley', 'tit': 'Let No Man Write My Epitaph', 'edn': '1960', 'num': '382', '#text': 'They took the bennies for kicks. Or red jackets and yellow jackets: goofballs. Or reds and yellows with bennies to give an additional kick'}, {'date': '1971', 'aut': 'E.E. Landy', 'tit': 'Underground Dict.', 'edn': '1972'}]","Seconal, a barbiturate",compound,red jackets,1958,They took the bennies for kicks. Or red jackets and yellow jackets: goofballs. Or reds and yellows with bennies to give an additional kick,1971,,red
1910s,"{'@first': 'yes', 'date': '1930', 'con': '1914–18', 'aut': 'Brophy & Partridge', 'tit': 'Songs and Sl. of the British Soldier'}",a brothel,compound,red lamp,1930,,1930,,red
late 16C–mid-17C,"[{'@first': 'yes', 'circa': '1597', 'aut': 'Shakespeare', 'tit': 'Merry Wives of Windsor', 'num': 'II ii', '#text': 'Your cat-a-mountain looks, your red-lattice phrases and your bold-beating oaths'}, {'date': '1612', 'aut': 'N. Breton', 'tit': 'Wits Private Wealth', 'src': 'Grosart', 'edn': '1879', 'num': '11/2', '#text': 'in The world goes hard with pride, when a Lady lyes at a red Lattice'}, {'date': '1620', 'aut': 'J. Taylor', 'tit': 'Works', 'edn': '1869', 'num': '65', '#text': '‘Praise of Hemp-Seed’ in  III His blushing lattice would look pale and wan, / Nor could he long be a well liquord man'}, {'@class': 'new18B', 'date': '1729', 'tit': 'Hell upon Earth', 'num': '12', 'i': ['Bushes', 'Bacchus’s', 'Lattices', 'Stills'], '#text': 'No City in the Universe can boast of so handsome a show of , , , and  as our Metropolis'}, {'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}]",an inn; often doubling as a brothel; also attrib,compound,red lattice,1597,"Your cat-a-mountain looks, your red-lattice phrases and your bold-beating oaths",1823,,red
1910s+,"[{'@first': 'yes', 'date': '1918', 'aut': 'H. Simon', 'tit': 'AS', 'edn': '1933', 'num': '31/1', '#text': '‘Prison Dict.’ in  VIII:3 RED LEAD. Packing-house jelly included in the mess on Sundays and holidays'}, {'date': '1950', 'aut': 'Goldin', 'tit': 'DAUL', 'num': '176/1', '#text': 'et al. Red lead. (P) Jelly served in prison mess-hall'}]","jam, jelly (US)",compound,red lead,1918,‘Prison Dict.’ in  VIII:3 RED LEAD. Packing-house jelly included in the mess on Sundays and holidays,1950,et al. Red lead. (P) Jelly served in prison mess-hall,red
1920s+,"[{'@first': 'yes', 'date': '1918', 'aut': 'R.W. Kauffman', 'tit': 'Our Navy at Work', 'num': '6', '#text': '‘Red lead’ is catsup, which it hugely resembles'}, {'date': '1929', 'aut': 'V.W. Saul', 'tit': 'AS', 'num': '344', 'i': 'Red lead', '#text': '‘Vocab. of Bums’ in  IV:5 —Catsup'}, {'date': '1936', 'aut': 'H.W. Bentley', 'tit': 'AS', 'num': '44', '#text': '‘Linguistic Concoctions of the Soda Jerker’ in  XI:1 RED LEAD. Catsup'}, {'@class': 'N331', 'date': '1936', 'aut': 'Mencken', 'tit': 'Amer. Lang.', 'edn': '4th edn', 'num': '582', 'i': ['red-lead', 'headlights'], '#text': 'Catsup is , eggs are'}, {'date': '1941', 'tit': 'S.F. Chronicle', 'num': '5/4', '#text': '15 June ‘Red Lead’ is tomatoes, tomato sauce or ketchup'}, {'@class': 'N331', 'date': '1949', 'aut': 'Monteleone', 'tit': 'Criminal Sl.', 'edn': 'rev. edn'}, {'date': '1962', 'aut': 'Ragen & Finston', 'tit': 'World’s Toughest Prison', 'num': '815', 'scaps': 'red lead', '#text': '– Catsup'}, {'date': '1984', 'aut': 'V. Darroch', 'tit': 'On Coast', 'num': '76', 'i': 'Red-lead', '#text': ': Tomato sauce'}]","tomato ketchup, catsup (US)",compound,red lead,1918,"‘Red lead’ is catsup, which it hugely resembles",1984,: Tomato sauce,red
1990s+,"{'@first': 'yes', 'date': '1997', 'aut': 'Share', 'tit': 'Slanguage'}",luncheon meat,compound,red lead,1997,,1997,,red
